2000.0,10.4
1999.0,9.7
1998.0,10.1
1997.0,9.8
1996.0,10.0
1995.0,10.2
1994.0,10.3
1993.0,10.1
1992.0,11.0
1991.0,12.1
1990.0,10.1
1989.0,9.6
1988.0,9.5
1987.0,10.4
1986.0,11.1
1985.0,10.3
1984.0,10.7
1983.0,10.6
1982.0,10.4
1981.0,11.5
1980.0,9.8
1979.0,10.2
1978.0,10.0
1977.0,10.8
1976.0,10.9
1975.0,10.8
1974.0,9.8
1973.0,10.8
1972.0,9.8
1971.0,10.7
1970.0,9.9
1969.0,11.0
1968.0,10.1
1967.0,10.9
1966.0,9.7
1965.0,10.6
1964.0,11.0
1963.0,10.7
1962.0,9.3
1961.0,10.0
1960.0,10.9
1959.0,9.1
1958.0,10.1
1957.0,11.1
1956.0,9.6
1955.0,10.2
1954.0,10.2
1953.0,10.3
1952.0,9.6
1951.0,11.2
1950.0,9.2
1949.0,10.3
1948.0,10.8
1947.0,9.8
1946.0,10.5
1945.0,11.0
1944.0,10.4
1943.0,10.4
1942.0,9.5
1941.0,10.2
1940.0,9.2
1939.0,10.2
1938.0,9.3
1937.0,10.7
1936.0,9.5
1935.0,10.9
1934.0,10.6
1933.0,10.6
1932.0,10.3
1931.0,9.8
1930.0,9.7
1929.0,9.7
1928.0,9.1
1927.0,10.5
1926.0,10.4
1925.0,10.6
1924.0,11.7
1923.0,10.1
1922.0,9.9
1921.0,10.9
1920.0,10.4
1919.0,9.9
1918.0,10.4
1917.0,10.0
1916.0,11.8
1915.0,10.7
1914.0,11.0
1913.0,9.7
1912.0,10.5
1911.0,10.8
1910.0,10.0
1909.0,9.4
1908.0,9.5
1907.0,9.8
1906.0,9.6
1905.0,11.5
1904.0,9.8
1903.0,10.0
1902.0,10.7
1901.0,8.7
1900.0,9.6
1899.0,10.5
1898.0,10.8
1897.0,10.5
1896.0,9.7
1895.0,10.3
1894.0,11.5
1893.0,10.0
1892.0,10.1
1891.0,9.3
1890.0,11.1
1889.0,9.4
1888.0,10.4
1887.0,10.3
1886.0,10.7
1885.0,9.8
1884.0,9.9
1883.0,10.6
1882.0,9.9
1881.0,9.9
1880.0,9.9
1879.0,9.4
1878.0,9.9
1877.0,9.3
1876.0,10.5
1875.0,9.6
1874.0,10.7
1873.0,9.6
1872.0,11.6
1871.0,10.2
1870.0,10.3
1869.0,9.5
1868.0,9.2
1867.0,10.2
1866.0,10.6
1865.0,10.5
1864.0,10.5
1863.0,10.2
1862.0,11.3
1861.0,10.4
1860.0,10.4
1859.0,8.8
1858.0,10.5
1857.0,9.8
1856.0,10.5
1855.0,9.2
1854.0,10.1
1853.0,10.1
1852.0,10.5
1851.0,10.0
1850.0,10.0
1849.0,9.7
1848.0,11.1
1847.0,9.7
1846.0,10.1
1845.0,10.8
1844.0,9.5
1843.0,11.2
1842.0,10.3
1841.0,10.3
1840.0,9.8
1839.0,9.2
1838.0,9.9
1837.0,10.2
1836.0,10.6
1835.0,9.6
1834.0,10.3
1833.0,10.2
1832.0,9.7
1831.0,9.7
1830.0,10.1
1829.0,11.1
1828.0,9.5
1827.0,9.2
1826.0,10.1
1825.0,10.4
1824.0,10.0
1823.0,10.6
1822.0,10.7
1821.0,10.1
1820.0,9.9
1819.0,10.7
1818.0,10.8
1817.0,9.9
1816.0,12.0
1815.0,9.8
1814.0,9.8
1813.0,9.4
1812.0,9.5
1811.0,10.4
1810.0,10.0
1809.0,9.6
1808.0,9.2
1807.0,10.4
1806.0,10.5
1805.0,10.0
1804.0,10.5
1803.0,9.3
1802.0,10.7
1801.0,10.4
